f	alphas	B	alphaW	sfs	analysis	time
0.8585858585858586	0.17880638876372668	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.8686868686868687	0.17510553536751672	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.8787878787878788	0.17187381669166402	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.8888888888888888	0.16478285833880868	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.898989898989899	0.16698682081354166	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.9090909090909091	0.14316760635392956	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.9191919191919192	0.13045039290766092	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.9292929292929293	0.1367642416206002	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.9393939393939394	0.1294567872337541	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.9494949494949495	0.13406571528679356	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.9595959595959596	0.1309163640003842	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.9696969696969697	0.10418315507639009	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.9797979797979798	0.07435045737930035	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.98989898989899	0.04116821542555282	0.999	0.1	All alleles	Expansion strength = 10.0	1
1.0	-0.014480904891046364	0.999	0.1	All alleles	Expansion strength = 10.0	1
0.010101010101010102	-0.2264547352907884	0.999	0.1	All alleles	Expansion strength = 2.0	1
0.020202020202020204	-0.07781657575610512	0.999	0.1	All alleles	Expansion strength = 2.0	1
0.030303030303030304	-0.018929476464545347	0.999	0.1	All alleles	Expansion strength = 2.0	1
0.04040404040404041	0.0188741720435065	0.999	0.1	All alleles	Expansion strength = 2.0	1
0.050505050505050504	0.04278061537462996	0.999	0.1	All alleles	Expansion strength = 2.0	1
0.06060606060606061	0.060523394885007686	0.999	0.1	All alleles	Expansion strength = 2.0	1
0.0707070707070707	0.07467107490549241	0.999	0.1	All alleles	Expansion strength = 2.0	1
0.08080808080808081	0.08643675366688319	0.999	0.1	All alleles	Expansion strength = 2.0	1
0.09090909090909091	0.09644328068442942	0.999	0.1	All alleles	Expansion strength = 2.0	1
